TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountAmount,State
1952,5/4/2025,1192,2096,404,1,1814.89,1,MN
1953,5/4/2025,1035,2054,404,3,0,20,IA
1954,5/4/2025,1117,2066,403,0,0,17,TX
1955,5/4/2025,1113,2018,401,0,1084.52,25,MO
1956,5/4/2025,1021,2043,403,3,2620.35,10,MN
1957,5/4/2025,1197,2021,404,0,1670.82,5,IA
1958,5/4/2025,1100,2097,401,1,2273.67,20,TX
1959,5/4/2025,1147,2007,403,3,0,5,MO
1960,5/4/2025,1102,2087,403,2,0,10,MN
1961,5/4/2025,1088,2001,403,1,1113.34,60,IA
1962,5/4/2025,1179,2051,404,1,211.18,50,TX
1963,5/4/2025,1139,2079,404,2,2281.3,25,MO
1964,5/4/2025,1005,2083,404,1,691.34,1,MN
1965,5/4/2025,1077,2010,401,2,186.82,20,IA
1966,5/4/2025,1099,2092,402,2,1157.3,17,TX
1967,5/4/2025,1054,2011,403,2,327.79,25,MO
1968,5/4/2025,1193,2081,402,0,2238.66,10,MN
1969,5/4/2025,1007,2069,403,1,836.6,5,IA
1970,5/4/2025,1198,2038,404,0,1853.02,20,TX
1971,5/4/2025,1187,2007,403,2,466.71,5,MO
1972,5/4/2025,1160,2064,403,0,1176.16,10,MN
1973,5/4/2025,1012,2096,401,3,672.18,60,IA
1974,5/4/2025,1076,2073,401,3,499.43,50,TX
1975,5/4/2025,1086,2030,402,2,407.93,25,MO
1976,5/4/2025,1076,2036,402,3,217.98,1,MN
1977,5/4/2025,1133,2094,402,0,1973.4,20,IA
1978,5/4/2025,1083,2066,402,2,1238.54,17,TX
1979,5/4/2025,1116,2012,402,3,0,25,MO
1980,5/4/2025,1105,2010,401,0,155.68,10,MN
1981,5/4/2025,1108,2016,404,1,872.15,5,IA
1982,5/4/2025,1114,2009,403,3,198.93,20,TX
1983,5/4/2025,1150,2071,404,2,492.13,5,MO
1984,5/4/2025,1149,2063,404,3,2762.3,10,MN
1985,5/4/2025,1176,2062,404,1,557.42,60,IA
1986,5/4/2025,1036,2064,402,3,294.04,50,TX
1987,5/4/2025,1182,2058,402,0,0,25,MO
1988,5/4/2025,1177,2027,404,3,1034.44,1,MN
1989,5/4/2025,1008,2095,402,2,0,20,TX
1990,5/4/2025,1030,2077,404,0,1123.66,17,MO
1991,5/4/2025,1030,2047,403,0,334.98,25,MN
1992,5/4/2025,1133,2019,401,2,747.14,10,IA
1993,5/4/2025,1078,2047,403,2,535.97,5,TX
1994,5/4/2025,1124,2003,402,1,1386.65,20,MO
1995,5/4/2025,1005,2075,404,0,3122.56,5,MN
1996,5/4/2025,1078,2036,402,1,588.55,10,TX
1997,5/4/2025,1189,2062,401,0,2477.44,60,MO
1998,5/4/2025,1140,2044,401,0,207.58,50,MN
1999,5/4/2025,1106,2061,403,3,599.76,25,IA
2000,5/4/2025,1086,2048,404,1,321.87,1,TX
6,5/4/2025,1089,2028,401,0,1275.88,0,MO
